query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
100,3433.608,7.135,750.556,157.032,9585.44,299.306,10.355,317.701,25.08,12.253,227.26,4.343,286.97,14.71,9.638,34.265,4.629,286.193,10.106,9.646,262.702,4.487,281.77,10.27,9.874,483.774,4.134,728.253,24.544
101,3420.287,7.135,750.555,157.044,9585.592,299.145,10.353,317.701,25.119,14.945,224.532,4.339,286.97,14.748,9.925,33.944,4.625,286.193,10.145,15.897,256.417,4.482,281.77,10.312,10.196,483.415,4.13,728.251,24.593
102,4321.442,7.769,720.637,175.492,8992.382,341.717,7.251,291.211,2.209,36.074,208.828,1.022,283.124,2.322,21.206,37.143,1.207,300.124,2.31,14.862,250.377,1.003,302.343,5.18,15.974,169.308,4.127,728.251,24.622
103,4307.958,7.769,720.635,178.806,9348.887,311.15,8.452,308.965,7.739,19.764,168.694,4.479,288.454,10.609,11.716,46.102,4.211,287.415,7.337,9.036,261.805,3.706,304.754,8.144,9.524,609.657,4.705,725.872,12.4
104,4294.643,7.769,720.635,178.82,9351.805,308.226,8.447,308.965,17.26,13.248,165.698,4.468,288.455,13.014,11.136,44.288,4.199,287.416,8.931,7.861,261.399,3.693,304.754,9.905,9.232,608.198,4.696,725.87,25.44
105,4281.593,7.77,720.633,178.833,9352.27,307.75,8.445,308.965,17.298,16.038,162.875,4.464,288.454,13.052,11.506,43.884,4.195,287.416,8.967,9.448,259.781,3.688,304.754,9.944,9.556,607.84,4.691,725.871,25.469
106,4268.653,7.77,720.631,178.846,9672.593,321.913,5.467,286.976,2.342,35.313,154.812,0.996,306.414,6.778,13.234,28.565,1.305,304.839,7.482,20.743,253.217,1.007,288.642,2.449,15.457,310.038,4.688,725.869,25.497
107,4255.435,7.77,720.631,178.858,10012.127,304.919,8.888,309.944,10.495,22.275,133.616,5.638,316.28,7.903,16.452,10.134,4.168,287.162,7.378,12.026,256.248,4.549,291.116,8.736,20.528,745.815,7.441,709.291,27.406
108,4242.423,7.77,720.629,178.87,10015.101,301.944,8.883,309.941,21.093,17.579,127.723,5.63,316.28,9.688,14.924,9.886,4.16,287.161,9.035,13.084,253.547,4.535,291.119,10.636,18.761,745.687,7.433,709.291,33.533
109,4229.296,7.77,720.628,178.882,10015.247,301.788,8.885,309.937,21.135,17.93,127.335,5.627,316.278,9.726,14.982,9.794,4.159,287.158,9.073,13.444,253.154,4.534,291.115,10.675,18.811,745.602,7.432,709.288,33.561
110,4215.895,7.77,720.627,178.893,10329.119,327.637,6.061,300.469,2.283,29.438,138.679,1.091,288.768,2.198,10.951,22.184,1.138,282.612,2.03,14.709,272.399,2.157,282.516,2.266,10.513,467.162,7.43,709.288,33.586
111,4202.823,7.77,720.626,178.904,10677.989,309.395,8.566,306.547,7.966,25.563,96.21,3.411,283.796,7.829,10.294,17.216,4.152,293.661,8.108,9.899,254.182,12.918,287.26,10.679,10.153,150.578,7.428,709.287,33.61
112,4189.733,7.771,720.625,178.915,10678.135,309.25,8.557,306.548,17.039,18.029,94.678,3.402,283.797,9.535,10.489,15.325,4.142,293.661,9.832,9.683,252.686,12.907,287.259,12.54,9.755,149.114,7.426,709.287,33.632
113,4176.698,7.771,720.624,178.926,10678.439,308.937,8.556,306.546,17.08,18.589,94.083,3.397,283.797,9.575,10.886,14.892,4.138,293.661,9.87,10.037,252.3,12.901,287.259,12.581,9.911,148.919,7.425,709.286,33.654
114,4163.062,7.773,720.621,178.937,10999.94,319.392,5.482,284.152,2.384,28.508,88.946,1.105,283.347,2.244,11.733,35.024,1.248,284.831,2.395,14.579,271.999,1.627,301.578,5.053,10.504,590.361,5.125,705.886,13.301
115,4150.116,7.772,720.621,178.947,11339.278,292.92,8.592,313.72,8.219,24.244,35.852,4.109,283.649,8.368,10.337,31.568,8.341,285.052,7.995,9.181,280.096,7.505,304.115,8.333,10.565,264.392,5.12,705.885,17.186
116,4137.102,7.774,720.619,178.958,11342.052,290.149,8.583,313.719,21.811,14.36,32.153,4.099,283.649,10.252,9.588,30.443,8.331,285.051,9.739,9.219,278.328,7.492,304.115,10.179,9.931,263.179,5.118,705.885,17.227
117,4124.163,7.774,720.618,178.968,11342.519,289.676,8.58,313.718,21.848,16.257,30.224,4.094,283.65,10.29,9.918,30.078,8.327,285.052,9.776,9.372,278.142,7.487,304.115,10.247,10.23,262.815,5.116,705.883,17.26
118,5017.937,7.501,721.629,181.511,10733.672,332.045,5.264,286.289,3.25,35.377,14.417,1.067,302.444,6.777,4.506,28.368,1.368,282.677,2.27,4.61,318.397,2.686,286.933,2.292,5.845,703.519,1.633,701.162,7.725
119,5004.997,7.501,721.627,186.523,11080.319,303.475,9.786,307.722,14.358,17.939,2.981,1.872,323.877,5.007,12.693,1.461,1.798,293.59,2.223,4.656,267.684,1.299,280.263,2.377,5.922,417.768,1.623,701.162,18.51
120,4992.115,7.501,721.627,186.54,11090.034,293.752,9.781,307.72,24.365,14.022,335.9,3.686,313.146,10.384,13.988,4.304,3.828,294.108,2.258,10.727,204.993,1.004,280.813,2.418,14.787,123.038,1.619,701.162,18.551
121,4978.601,7.502,721.625,186.556,11090.51,293.262,9.78,307.719,24.406,14.549,335.343,3.678,313.147,13.38,15.499,305.506,3.54,283.213,10.178,14.671,193.082,5.603,288.304,8.194,14.379,532.201,4.872,707.039,23.149
122,4965.497,7.501,721.624,186.57,11400.084,325.36,6.075,289.213,2.565,29.761,22.502,3.673,313.147,13.419,15.935,305.045,3.528,283.213,13.422,11.692,192.83,5.591,288.304,11.809,11.025,531.949,4.864,707.038,33.347
123,4952.215,7.502,721.623,186.584,11748.932,297.178,9.102,308.446,12.51,26.278,3.163,1.656,283.995,2.45,8.985,24.075,3.524,283.213,13.458,11.817,192.672,5.589,288.302,11.85,11.304,531.633,4.862,707.036,33.386
124,4939.158,7.502,721.622,186.6,11749.075,297.041,9.085,308.444,22.534,21.594,290.722,2.951,280.841,5.013,8.233,31.234,2.896,296.581,4.452,7.94,198.329,2.294,283.862,4.453,8.361,244.185,4.858,707.036,33.42
125,4925.859,7.502,721.621,186.613,11749.611,296.497,9.081,308.444,22.573,26.737,285.552,2.941,280.841,6.89,6.565,31.035,2.886,296.58,6.138,6.659,197.939,2.28,283.862,6.275,6.943,243.781,4.856,707.035,33.451
126,4913.019,7.503,721.619,186.626,12058.854,327.122,5.957,288.163,2.293,29.373,277.246,0.962,279.587,2.299,11.728,48.654,1.072,285.731,4.731,11.677,193.773,1.153,281.861,2.266,10.955,699.679,4.297,709.272,27.84
127,4899.875,7.504,721.617,186.641,12405.503,298.813,9.072,304.604,11.3,20.99,228.807,3.604,282.516,7.653,9.872,48.042,4.73,302.174,7.751,10.381,165.149,2.753,283.781,10.774,9.581,397.285,4.286,709.272,34.905
128,4886.423,7.504,721.616,186.656,12405.761,298.552,9.064,304.602,22.366,14.804,223.938,3.594,282.515,9.562,9.399,46.617,4.72,302.173,9.402,10.07,163.825,2.737,283.782,12.618,9.36,395.664,4.282,709.271,34.947
129,4873.018,7.505,721.614,186.67,12406.121,298.182,9.062,304.601,22.404,20.335,218.374,3.589,282.516,9.601,9.803,46.178,4.715,302.174,9.438,10.491,163.372,2.732,283.782,12.657,9.505,395.484,4.278,709.271,34.979
130,4859.818,7.505,721.613,186.684,12716.562,323.59,5.789,289.161,6.978,31.669,200.836,1.382,301.039,6.122,15.252,48.534,1.054,280.515,3.851,9.62,177.971,0.984,300.594,2.332,8.464,92.806,4.275,709.271,35.01
131,4846.53,7.505,721.612,186.698,13053.967,312.595,14.398,333.391,10.63,21.078,147.724,3.811,316.258,7.507,10.387,4.584,3.118,283.544,4.92,10.201,189.117,1.946,282.318,4.209,10.508,547.152,4.31,709.789,15.57
132,4833.125,7.507,721.61,186.711,13063.308,303.255,14.387,333.39,18.927,13.304,147.209,3.803,316.259,9.369,8.958,4.16,3.109,283.544,8.209,7.324,188.716,1.934,282.318,7.716,7.2,546.963,4.302,709.788,24.302
133,4820.307,7.507,721.609,186.724,13063.731,302.824,14.383,333.39,18.967,16.051,144.424,3.8,316.259,9.409,15.353,292.45,2.583,288.072,6.701,12.182,178.466,2.381,288.627,4.341,10.881,248.079,4.298,709.787,24.341
134,5722.94,7.946,721.757,207.823,12441.051,354.847,6.492,284.656,2.309,32.181,164.322,1.09,289.225,2.29,11.781,3.623,2.573,288.072,11.001,8.306,178.053,2.369,288.629,7.833,7.623,247.845,4.296,709.786,24.374
135,5709.008,7.945,721.755,211.314,12808.938,301.489,9.547,307.019,10.526,18.862,124.524,3.403,283.561,7.783,11.335,4.878,2.809,284.111,4.247,10.724,183.312,2.073,282.897,4.423,10.588,693.831,5.05,707.777,30.885
136,5695.919,7.945,721.753,211.329,12812.3,298.127,9.537,307.017,20.125,14.52,119.277,3.392,283.562,9.764,9.903,4.34,2.798,284.111,7.578,7.812,182.903,2.062,282.898,8.185,7.214,693.452,5.042,707.78,35.346
137,5682.824,7.945,721.752,211.341,12812.84,297.58,9.532,307.018,20.158,19.554,114.214,3.387,283.563,9.804,18.318,290.237,2.063,282.937,4.546,6.889,187.397,2.024,283.175,4.507,8.446,402.681,5.037,707.78,35.385
138,5666.911,7.945,721.751,211.353,13122.186,324.738,8.048,282.965,6.561,32.933,100.01,1.359,282.794,2.214,14.451,7.946,2.052,282.938,4.744,7.139,186.961,2.012,283.176,6.329,7.022,402.283,5.034,707.78,35.419
139,5653.311,7.944,721.751,211.365,13458.973,308.87,13.782,331.995,10.988,20.576,28.599,3.697,284.779,8.09,12.688,2.37,1.871,286.857,2.329,8.486,176.447,0.859,282.237,5.401,7.988,112.97,5.03,707.78,35.448
140,5640.072,7.944,721.749,211.377,13464.562,303.281,13.775,331.993,18.693,17.929,23.549,3.69,284.779,10.091,13.463,294.604,3.552,282.992,3.751,8.387,174.367,2.154,303.048,4.489,8.252,547.426,3.988,710.808,9.238
141,5626.579,7.944,721.749,211.387,13472.396,295.439,13.772,331.994,18.734,22.932,18.508,3.685,284.78,10.132,13.59,294.448,3.543,282.992,5.499,7.066,173.951,2.141,303.05,6.313,6.816,547.047,3.98,710.807,22.665
142,5613.368,7.948,721.744,211.399,13780.475,351.643,6.455,285.177,2.543,32.977,12.89,1.042,305.717,7.588,4.444,281.349,1.131,280.548,2.322,6.646,201.86,1.021,287.399,5.576,6.226,253.791,3.976,710.806,22.705
143,5600.26,7.947,721.743,211.412,14151.095,298.327,9.378,313.786,10.398,20.077,3.578,1.69,318.898,6.05,13.719,210.864,0.791,280.266,2.122,11.352,207.983,0.926,299.822,2.406,12.804,679.712,7.087,705.872,26.857
144,5508.993,7.947,721.742,211.423,14151.662,297.759,9.373,313.783,18.273,17.495,333.725,3.489,318.923,7.378,17.165,158.686,4.084,282.997,7.929,14.854,213.274,2.895,286.283,8.061,17.545,370.414,7.077,705.871,29.427
145,5508.925,7.946,721.74,211.437,14157.145,292.266,9.371,313.783,18.314,21.333,329.858,3.478,318.925,17.139,8.831,157.269,4.072,282.998,14.511,9.813,211.744,2.883,286.284,15.911,9.849,370.262,7.073,705.87,29.489
146,5497.355,7.946,721.739,211.45,14462.201,328.452,5.691,286.416,2.106,32.426,24.77,3.473,318.924,17.177,9.165,156.902,4.069,282.997,14.547,10.251,211.275,2.878,286.284,15.947,9.944,370.135,7.069,705.869,29.525
147,5351.904,7.946,721.738,211.461,14804.182,303.609,8.538,303.613,9.49,22.176,29.808,3.183,290.422,8.251,10.512,155.334,3.234,283.896,8.775,9.865,220.846,4.229,289.877,7.769,9.536,68.877,7.067,705.868,29.558
148,5350.493,7.945,721.737,211.474,14814.261,293.526,8.534,303.611,19.547,16.866,25.071,3.172,290.422,10.26,8.991,154.857,3.223,283.898,10.602,9.411,219.483,4.218,289.877,9.681,8.824,67.678,7.063,705.868,29.589
149,5350.101,7.945,721.736,211.487,14814.86,292.917,8.531,303.611,19.578,22.507,19.403,3.168,290.422,10.299,10.632,153.182,3.218,283.898,10.64,9.766,219.094,4.215,289.876,9.721,9.149,67.316,7.06,705.868,29.619
150,6285.591,7.558,749.574,182.207,14181.23,319.072,6.585,286.48,2.845,32.515,17.347,0.966,281.015,2.305,4.539,172.76,1.297,280.86,2.456,6.463,241.583,1.202,280.927,2.077,5.897,528.743,1.856,705.165,4.585
151,6282.163,7.557,749.572,189.381,14506.924,305.71,9.174,308.002,10.11,20.493,4.715,2.041,295.05,2.247,12.876,109.355,0.813,280.578,2.222,7.562,241.1,0.923,280.313,2.307,8.178,241.305,1.847,705.166,16.621
152,6282.042,7.558,749.57,189.416,14512.878,299.731,9.168,308.0,18.872,18.191,304.3,2.836,283.572,4.525,7.997,103.436,2.072,280.269,4.36,8.435,237.237,1.659,280.652,4.467,7.191,675.559,4.799,707.196,26.402
153,6281.961,7.557,749.569,189.449,14517.55,295.029,9.167,307.998,18.91,21.222,301.245,2.824,283.573,6.418,6.298,103.253,2.06,280.27,6.005,7.231,236.808,1.646,280.652,6.223,7.0,674.004,4.789,707.197,35.126
154,6281.888,7.557,749.568,189.477,14824.87,323.561,5.402,283.377,2.569,34.479,289.5,0.964,280.297,2.239,12.607,101.793,0.974,280.305,2.183,14.041,235.044,1.25,280.811,2.415,15.118,381.563,4.786,707.199,35.163
155,6280.399,7.558,749.566,189.504,15162.495,300.854,8.979,312.388,10.583,20.089,240.003,3.464,285.832,7.926,9.896,91.884,3.497,283.35,7.289,12.57,228.066,3.979,285.446,7.692,9.406,79.651,4.782,707.199,35.197
156,6280.314,7.558,749.565,189.531,15167.958,295.376,8.971,312.387,18.776,16.969,234.945,3.449,285.832,9.852,8.471,91.394,3.486,283.349,8.914,11.22,227.808,3.963,285.446,9.471,9.412,77.867,4.778,707.198,35.23
157,6280.255,7.557,749.565,189.556,15172.44,290.872,8.971,312.384,18.818,21.582,230.295,3.445,285.831,9.893,10.698,89.131,3.483,283.347,8.953,11.512,227.48,3.962,285.444,9.513,9.574,77.667,4.774,707.199,35.259
158,6280.203,7.557,749.564,189.588,15475.868,327.377,6.241,304.775,5.598,31.046,203.395,0.937,302.118,6.335,16.021,70.221,1.114,280.962,2.052,10.217,243.544,0.934,301.567,5.336,12.099,514.41,4.065,706.415,12.517
159,6280.151,7.559,749.562,189.617,15818.003,323.425,9.98,329.542,7.692,20.303,165.543,6.296,317.522,8.218,10.153,23.098,3.372,282.155,7.607,9.365,260.522,3.286,305.107,8.031,9.991,192.941,4.054,706.415,21.744
160,6280.102,7.558,749.562,189.65,15822.287,319.118,9.974,329.541,16.358,17.009,160.181,6.285,317.522,10.197,9.351,21.932,3.361,282.155,9.201,8.957,259.351,3.271,305.108,9.852,8.564,192.548,4.051,706.414,21.783
161,6280.053,7.559,749.56,189.676,15828.647,312.736,9.971,329.54,16.398,22.016,155.139,6.281,317.522,10.234,9.673,21.576,3.357,282.156,9.237,9.296,258.98,3.266,305.108,9.895,10.884,190.189,4.047,706.414,21.814
162,6279.794,7.56,749.558,189.703,16154.072,342.99,5.194,287.397,2.224,35.305,181.08,1.248,281.595,2.31,14.262,26.614,1.082,307.73,4.672,11.246,261.787,1.243,288.845,2.341,11.194,629.659,3.657,722.116,18.279
163,6270.41,7.56,749.558,189.732,16511.324,304.834,8.051,302.617,7.731,19.675,148.947,4.44,288.016,7.56,9.447,41.836,3.743,307.997,8.119,11.141,233.825,3.132,282.606,8.056,9.9,331.077,3.647,722.115,26.112
164,6257.142,7.56,749.556,189.766,16517.635,298.505,8.04,302.615,15.723,16.748,143.892,4.431,288.016,9.5,7.89,41.463,3.731,307.998,9.907,9.617,233.575,3.119,282.605,9.925,9.369,329.742,3.642,722.115,26.152
165,6243.708,7.559,749.556,189.817,16522.956,293.138,8.034,302.615,15.763,21.052,139.553,4.426,288.016,9.539,9.389,39.929,3.727,307.998,9.945,9.905,233.254,3.114,282.605,9.968,9.682,329.39,3.638,722.115,26.186
166,7176.719,7.598,721.477,192.74,15909.995,311.176,6.011,286.787,2.629,35.621,131.544,1.026,304.23,2.417,12.293,51.029,1.017,280.033,2.224,14.257,241.298,0.943,301.99,4.925,12.087,19.34,3.634,722.115,26.216
167,7162.882,7.587,721.476,201.638,16226.578,307.431,8.143,306.528,7.62,20.196,112.345,4.14,283.384,9.37,9.867,43.21,3.417,287.229,10.121,9.275,250.603,3.165,305.495,7.805,9.592,450.125,3.856,707.739,14.136
168,7150.019,7.587,721.475,201.688,16231.585,302.383,8.136,306.528,15.842,16.978,107.351,4.129,283.385,11.254,9.383,41.82,3.406,287.23,11.866,9.385,248.76,3.152,305.495,9.624,9.119,448.789,3.846,707.74,22.241
169,7136.858,7.584,721.474,201.727,16236.246,297.685,8.135,306.527,15.882,26.204,98.089,4.125,283.385,11.294,9.762,41.405,3.403,287.229,11.906,9.58,248.529,3.148,305.496,9.662,9.518,448.356,3.842,707.739,22.279
170,7123.202,7.581,721.475,201.761,16546.182,318.054,5.563,284.765,2.345,35.557,94.877,1.085,281.986,2.241,14.898,53.509,1.122,303.184,6.086,10.805,255.211,1.394,289.458,2.506,11.085,153.62,3.839,707.739,22.313
171,7109.871,7.579,721.474,201.796,16878.153,304.253,9.56,307.153,9.054,20.567,54.088,3.303,287.15,12.014,8.657,63.352,3.787,315.365,7.711,11.492,221.843,3.197,283.55,7.69,14.15,583.034,3.565,703.98,19.736
172,7096.778,7.577,721.474,201.831,16883.858,298.526,9.552,307.15,17.802,16.994,48.925,3.291,287.151,13.192,8.951,61.891,3.775,315.366,9.47,9.886,221.701,3.185,283.551,9.508,12.76,582.616,3.554,703.981,28.77
173,7083.171,7.575,721.472,201.87,16888.95,293.4,9.548,307.15,17.834,22.506,43.384,3.287,287.151,13.208,9.31,61.52,3.771,315.366,9.508,10.195,221.359,3.18,283.551,9.567,12.846,582.476,3.55,703.98,28.807
174,7069.997,7.572,721.471,201.906,17196.01,320.652,5.947,282.485,2.301,32.888,45.995,1.051,310.77,5.704,11.208,70.668,1.062,287.929,2.021,10.502,226.306,1.828,282.506,2.317,11.249,297.635,3.547,703.98,28.838
175,7056.928,7.57,721.47,201.952,17530.455,300.215,8.621,307.972,9.306,19.983,33.378,3.563,306.784,7.525,9.522,45.095,3.348,283.083,7.992,9.131,220.447,3.098,283.639,7.658,19.154,725.128,4.629,709.145,31.147
176,7043.839,7.569,721.469,201.989,17535.685,294.956,8.618,307.97,16.934,17.169,28.575,3.552,306.784,9.486,8.07,44.596,3.338,283.083,9.697,8.956,218.927,3.088,283.639,9.472,17.488,724.991,4.619,709.144,35.426
177,7030.349,7.566,721.468,202.027,17541.122,289.484,8.617,307.968,16.972,22.302,23.409,3.548,306.783,9.544,9.728,42.883,3.335,283.083,9.735,9.293,218.557,3.085,283.637,9.511,17.834,724.61,4.617,709.141,35.466
178,7017.362,7.564,721.466,202.063,17844.294,319.637,5.404,286.402,2.337,35.647,35.743,0.959,282.65,2.385,4.821,58.026,0.991,309.415,6.17,6.105,201.38,1.36,301.514,5.362,5.77,428.636,4.614,709.141,35.498
179,7004.357,7.563,721.466,202.098,18179.063,304.567,9.403,307.688,14.883,20.031,2.493,2.018,293.701,2.217,9.085,51.217,1.349,311.722,4.877,8.097,189.687,0.94,300.917,5.573,8.553,116.895,4.61,709.142,35.527
180,6991.051,7.562,721.465,202.132,18189.241,294.364,9.399,307.686,22.926,16.824,300.206,2.981,282.897,4.476,8.616,78.05,2.343,303.852,4.47,8.189,186.77,1.998,302.185,4.605,9.048,552.834,2.681,709.074,9.401
181,6977.514,7.56,721.463,202.165,18189.655,293.921,9.396,307.686,22.967,21.408,295.594,2.97,282.897,6.327,7.166,77.66,2.333,303.852,6.25,6.917,186.273,1.987,302.185,6.432,7.62,552.443,2.674,709.073,24.556
182,7894.597,7.633,718.92,186.727,17584.858,326.033,6.21,303.291,2.343,33.932,263.466,1.209,280.64,2.144,11.043,102.24,1.059,280.371,6.45,10.258,205.646,1.021,285.847,5.947,11.372,256.032,2.671,709.072,24.593
183,7881.334,7.626,718.92,196.587,17916.162,320.895,11.577,307.889,10.065,20.575,213.665,3.689,282.955,8.293,9.746,95.45,3.546,315.476,7.355,9.664,173.794,3.882,304.342,7.899,9.757,670.975,10.705,701.409,26.527
184,7867.843,7.625,718.918,196.641,17924.77,312.242,11.572,307.888,18.126,16.797,209.393,3.677,282.955,10.239,9.22,94.041,3.535,315.477,9.098,9.404,172.323,3.87,304.342,9.746,9.489,669.406,10.695,701.409,33.23
185,7854.485,7.622,718.917,196.697,17925.289,311.669,11.571,307.887,18.166,21.035,205.119,3.673,282.956,10.276,9.585,93.643,3.531,315.476,9.138,9.743,171.948,3.866,304.342,9.786,9.635,669.224,10.691,701.409,33.258
186,7841.401,7.62,718.916,196.738,18250.86,323.481,6.279,284.547,2.421,32.144,197.674,0.934,302.825,7.079,14.569,105.976,1.404,282.733,2.251,10.66,202.627,1.095,287.442,2.479,11.103,376.937,10.689,701.408,33.284
187,7827.76,7.618,718.915,196.779,18589.659,300.149,8.708,308.041,8.694,25.588,177.339,3.351,316.219,7.588,9.964,65.575,3.191,289.27,10.298,9.24,193.061,3.574,283.611,9.493,11.825,73.044,10.686,701.408,33.307
188,7814.376,7.616,718.914,196.819,18594.115,295.668,8.696,308.041,22.057,16.901,172.673,3.34,316.22,9.507,9.442,64.188,3.181,289.27,11.98,8.759,191.871,3.563,283.611,11.457,10.129,72.776,10.684,701.407,33.33
189,7801.242,7.613,718.913,196.859,18598.754,290.994,8.692,308.04,22.099,21.622,167.914,3.336,316.221,9.545,9.757,63.838,3.177,289.27,12.016,9.087,191.511,3.56,283.61,11.495,10.42,72.451,10.68,701.407,33.353
190,7788.053,7.611,718.912,196.897,18904.369,323.944,6.435,285.023,2.384,31.451,193.384,1.088,282.281,2.389,10.131,82.201,1.075,282.665,2.333,10.26,202.899,1.073,282.84,2.664,11.184,530.456,4.153,704.138,22.852
191,7774.2,7.609,718.911,196.935,19243.221,300.832,8.782,306.695,8.479,22.255,148.377,3.512,282.204,8.577,10.564,73.257,3.458,283.065,9.293,9.304,195.496,4.199,283.045,11.928,9.828,226.131,4.146,704.136,31.691
192,7761.082,7.607,718.91,196.982,19252.808,291.211,8.773,306.695,18.145,16.495,144.495,3.487,282.204,11.009,9.264,72.135,3.447,283.066,11.035,9.271,193.798,4.187,283.047,13.721,9.228,224.936,4.144,704.136,31.733
193,7747.862,7.605,718.909,197.02,19253.176,290.809,8.77,306.694,18.184,21.837,139.118,3.483,282.204,11.046,9.583,71.783,3.444,283.065,11.094,9.4,193.615,4.182,283.047,13.759,9.549,224.58,4.142,704.135,31.765
194,7734.684,7.603,718.907,197.059,19557.901,319.477,5.804,289.719,2.726,30.979,128.494,1.125,307.009,2.35,10.067,58.402,1.367,282.787,2.157,10.347,207.354,1.097,304.171,5.359,11.44,652.043,5.335,728.021,30.891
195,7721.245,7.601,718.906,197.099,19897.906,298.929,8.806,305.05,8.577,22.705,109.36,3.252,283.286,7.905,11.041,49.188,3.211,282.964,11.681,9.479,222.12,4.332,307.577,11.882,10.499,322.398,5.325,728.021,39.412
